Simulación,Secuencia,Peso [kg],V_Inicial_Z [m/s],V_Final_Z [m/s],KE_Inicial [J],KE_Final [J],KE_Abs [J],%KE_Abs [%]
case_0351_CCTCCCTTCTCC,CCTCCCTTCTCC,0.728438,180.5,-7.802484035491943,814.50625,1.521968928102666,812.9842810718974,99.81314214248171
case_0352_CCTCCCTTCCTC,CCTCCCTTCCTC,0.728438,180.5,16.312301635742188,814.50625,6.652279616385932,807.8539703836141,99.18327457691258
case_0353_CCTCCCTTCCCT,CCTCCCTTCCCT,0.728438,180.5,43.7339973449707,814.50625,47.81656309424761,766.6896869057524,94.12938045665732
case_0354_CCTCCCTCTTCC,CCTCCCTCTTCC,0.728438,180.5,2.461830377578736,814.50625,0.15151522019923652,814.3547347798008,99.98139790576201
case_0355_CCTCCCTCTCTC,CCTCCCTCTCTC,0.728438,180.5,-1.4017468690872192,814.50625,0.049122357124895544,814.4571276428751,99.99396906320548
case_0356_CCTCCCTCTCCT,CCTCCCTCTCCT,0.728438,180.5,44.43502426147461,814.50625,49.36178452794593,765.1444654720541,93.93966780145077
case_0357_CCTCCCTCCTTC,CCTCCCTCCTTC,0.728438,180.5,-2.57220721244812,814.50625,0.16540624859425324,814.3408437514057,99.97969245188796
case_0358_CCTCCCTCCTCT,CCTCCCTCCTCT,0.728438,180.5,2.427701234817505,814.50625,0.14734333213836096,814.3589066678617,99.9819101041719
case_0359_CCTCCCTCCCTT,CCTCCCTCCCTT,0.728438,180.5,0.9756262302398682,814.50625,0.023796163528301408,814.4824538364717,99.99707845537976
case_0360_CCTCCCCTTTCC,CCTCCCCTTTCC,0.728438,180.5,26.291763305664062,814.50625,17.281420443026583,797.2248295569734,97.87829492492824
case_0361_CCTCCCCTTCTC,CCTCCCCTTCTC,0.728438,180.5,58.58669662475586,814.50625,85.8100255350295,728.6962244649706,89.4647799774367
case_0362_CCTCCCCTTCCT,CCTCCCCTTCCT,0.728438,180.5,-9.9354248046875,814.50625,2.4678166512399913,812.03843334876,99.6970168551512
case_0363_CCTCCCCTCTTC,CCTCCCCTCTTC,0.728438,180.5,-8.683553695678711,814.50625,1.885102619643385,812.6211473803567,99.7685588514952
case_0364_CCTCCCCTCTCT,CCTCCCCTCTCT,0.728438,180.5,-8.234376907348633,814.50625,1.6951240763069109,812.8111259236931,99.79188323277974
case_0365_CCTCCCCTCCTT,CCTCCCCTCCTT,0.728438,180.5,0.1153740733861923,814.50625,0.00033277942024306214,814.5059172205798,99.99995914341723
case_0366_CCTCCCCCTTTC,CCTCCCCCTTTC,0.728438,180.5,-12.560794830322266,814.50625,3.944339169236264,810.5619108307637,99.51573862456719
case_0367_CCTCCCCCTTCT,CCTCCCCCTTCT,0.728438,180.5,57.46099090576172,814.50625,82.54413689680078,731.9621131031993,89.86574542591899
case_0368_CCTCCCCCTCTT,CCTCCCCCTCTT,0.728438,180.5,-5.9157395362854,814.50625,0.8748993565292551,813.6313506434708,99.89258531085191
case_0369_CCTCCCCCCTTT,CCTCCCCCCTTT,0.728438,180.5,25.99851417541504,814.50625,16.89806848323142,797.6081815167686,97.92536048885673
case_0370_CCCTTTTCCCCC,CCCTTTTCCCCC,0.728438,180.5,50.08286285400391,814.50625,62.70732879132413,751.7989212086759,92.30118506870583
case_0371_CCCTTTCTCCCC,CCCTTTCTCCCC,0.728438,180.5,65.24053192138672,814.50625,106.40817513463699,708.0980748653631,86.93586757196314
case_0372_CCCTTTCCTCCC,CCCTTTCCTCCC,0.728438,180.5,73.95426940917969,814.50625,136.73084909613826,677.7754009038617,83.2130386849532
case_0373_CCCTTTCCCTCC,CCCTTTCCCTCC,0.728438,180.5,47.8540153503418,814.50625,57.25016962876871,757.2560803712313,92.97118105247581
case_0374_CCCTTTCCCCTC,CCCTTTCCCCTC,0.728438,180.5,53.82598114013672,814.50625,72.43090614245885,742.0753438575412,91.1073848552471
case_0375_CCCTTTCCCCCT,CCCTTTCCCCCT,0.728438,180.5,51.92355728149414,814.50625,67.40139501911509,747.104854980885,91.72487687858563
case_0376_CCCTTCTTCCCC,CCCTTCTTCCCC,0.728438,180.5,-5.132963180541992,814.50625,0.6586827753199942,813.84756722468,99.91913103486682
case_0377_CCCTTCTCTCCC,CCCTTCTCTCCC,0.728438,180.5,40.767696380615234,814.50625,41.55012670455071,772.9561232954493,94.8987344535968
case_0378_CCCTTCTCCTCC,CCCTTCTCCTCC,0.728438,180.5,8.515824317932129,814.50625,1.8129815953471053,812.6932684046529,99.77741342127858
case_0379_CCCTTCTCCCTC,CCCTTCTCCCTC,0.728438,180.5,14.21963596343994,814.50625,5.054951173318862,809.4512988266812,99.37938460591079
case_0380_CCCTTCTCCCCT,CCCTTCTCCCCT,0.728438,180.5,67.59793853759766,814.50625,114.23703236332076,700.2692176366793,85.97468928405144
case_0381_CCCTTCCTTCCC,CCCTTCCTTCCC,0.728438,180.5,-3.913249969482422,814.50625,0.3828381330913544,814.1234118669087,99.95299752051119
case_0382_CCCTTCCTCTCC,CCCTTCCTCTCC,0.728438,180.5,4.41484260559082,814.50625,0.4872708808034986,814.0189791191965,99.94017591874788
case_0383_CCCTTCCTCCTC,CCCTTCCTCCTC,0.728438,180.5,7.987448215484619,814.50625,1.5949832248762108,812.9112667751239,99.80417790227195
case_0384_CCCTTCCTCCCT,CCCTTCCTCCCT,0.728438,180.5,38.94428634643555,814.50625,37.91643597582915,776.5898140241709,95.3448563499876
case_0385_CCCTTCCCTTCC,CCCTTCCCTTCC,0.728438,180.5,-12.796832084655762,814.50625,4.093972785071879,810.4122772149282,99.49736754198364
case_0386_CCCTTCCCTCTC,CCCTTCCCTCTC,0.728438,180.5,8.30234146118164,814.50625,1.7232218434513926,812.7830281565487,99.78843356408237
case_0387_CCCTTCCCTCCT,CCCTTCCCTCCT,0.728438,180.5,19.60602378845215,814.50625,9.609904219833789,804.8963457801663,98.82015586499996
case_0388_CCCTTCCCCTTC,CCCTTCCCCTTC,0.728438,180.5,-1.126920461654663,814.50625,0.03174874317239897,814.4745012568276,99.99610208722494
case_0389_CCCTTCCCCTCT,CCCTTCCCCTCT,0.728438,180.5,5.0964202880859375,814.50625,0.6493374938203488,813.8569125061797,99.92027839027382
case_0390_CCCTTCCCCCTT,CCCTTCCCCCTT,0.728438,180.5,-13.110486030578612,814.50625,4.297121098949923,810.2091289010501,99.4724262583682
case_0391_CCCTCTTTCCCC,CCCTCTTTCCCC,0.728438,180.5,49.06689834594727,814.50625,60.189012832288086,754.3172371677119,92.61036820376908
case_0392_CCCTCTTCTCCC,CCCTCTTCTCCC,0.728438,180.5,-8.730573654174805,814.50625,1.90557290827428,812.6006770917257,99.76604563706242
case_0393_CCCTCTTCCTCC,CCCTCTTCCTCC,0.728438,180.5,-5.751682281494141,814.50625,0.8270462266813411,813.6792037733187,99.89846041983333
case_0394_CCCTCTTCCCTC,CCCTCTTCCCTC,0.728438,180.5,0.9259055256843568,814.50625,0.021432526062320628,814.4848174739377,99.99736864805368
case_0395_CCCTCTTCCCCT,CCCTCTTCCCCT,0.728438,180.5,-3.061484098434448,814.50625,0.23431712212417458,814.2719328778759,99.97123200440463
case_0396_CCCTCTCTTCCC,CCCTCTCTTCCC,0.728438,180.5,-11.479777336120604,814.50625,3.294632192172707,811.2116178078273,99.59550559714272
case_0397_CCCTCTCTCTCC,CCCTCTCTCTCC,0.728438,180.5,-3.180360555648804,814.50625,0.25286733159816926,814.2533826684019,99.96895452532155
case_0398_CCCTCTCTCCTC,CCCTCTCTCCTC,0.728438,180.5,-7.724614143371582,814.50625,1.491741591599407,813.0145084084006,99.81685326642989
case_0399_CCCTCTCTCCCT,CCCTCTCTCCCT,0.728438,180.5,44.09354019165039,814.50625,48.60600716581721,765.9002428341828,94.03245743469529
case_0400_CCCTCTCCTTCC,CCCTCTCCTTCC,0.728438,180.5,-2.759384155273437,814.50625,0.1903550229093525,814.3158949770907,99.97662939690035
case_0401_CCCTCTCCTCTC,CCCTCTCCTCTC,0.728438,180.5,54.6619987487793,814.50625,74.69835268028874,739.8078973197113,90.82900190387873
case_0402_CCCTCTCCTCCT,CCCTCTCCTCCT,0.728438,180.5,6.777778625488281,814.50625,1.1484570774031455,813.3577929225969,99.85899959915555
case_0403_CCCTCTCCCTTC,CCCTCTCCCTTC,0.728438,180.5,13.340392112731934,814.50625,4.44915154303601,810.057098456964,99.45376090815313
case_0404_CCCTCTCCCTCT,CCCTCTCCCTCT,0.728438,180.5,0.8407136797904968,814.50625,0.01766998728467195,814.4885800127154,99.99783058911032
case_0405_CCCTCTCCCCTT,CCCTCTCCCCTT,0.728438,180.5,3.2643871307373047,814.50625,0.26640558348308335,814.2398444165169,99.9672923831483
case_0406_CCCTCCTTTCCC,CCCTCCTTTCCC,0.728438,180.5,-10.956629753112791,814.50625,3.0011933886699116,811.5050566113301,99.63153218423187
case_0407_CCCTCCTTCTCC,CCCTCCTTCTCC,0.728438,180.5,-4.970733165740967,814.50625,0.6177047051249304,813.8885452948751,99.92416206688102
case_0408_CCCTCCTTCCTC,CCCTCCTTCCTC,0.728438,180.5,-3.106194496154785,814.50625,0.241211106198557,814.2650388938015,99.97038560401488
case_0409_CCCTCCTTCCCT,CCCTCCTTCCCT,0.728438,180.5,-1.6672205924987793,814.50625,0.06949061260129952,814.4367593873988,99.99146837576737
case_0410_CCCTCCTCTTCC,CCCTCCTCTTCC,0.728438,180.5,12.216315269470217,814.50625,3.73095896907728,810.7752910309227,99.54193611539786
case_0411_CCCTCCTCTCTC,CCCTCCTCTCTC,0.728438,180.5,-4.803863048553467,814.50625,0.5769275047314352,813.9293224952686,99.92916843735313
case_0412_CCCTCCTCTCCT,CCCTCCTCTCCT,0.728438,180.5,31.62898826599121,814.50625,25.009822468255244,789.4964275317448,96.92944990069073
case_0413_CCCTCCTCCTTC,CCCTCCTCCTTC,0.728438,180.5,-5.778061389923096,814.50625,0.8346498356430004,813.6716001643571,99.89752689612351
case_0414_CCCTCCTCCTCT,CCCTCCTCCTCT,0.728438,180.5,-0.2121995538473129,814.50625,0.0011257162663249661,814.5051242837337,99.99986179157419
case_0415_CCCTCCTCCCTT,CCCTCCTCCCTT,0.728438,180.5,-4.584387302398682,814.50625,0.5254151734598566,813.9808348265402,99.93549280027504
case_0416_CCCTCCCTTTCC,CCCTCCCTTTCC,0.728438,180.5,28.210323333740234,814.50625,19.89555856485422,794.6106914351458,97.55734734204259
case_0417_CCCTCCCTTCTC,CCCTCCCTTCTC,0.728438,180.5,-7.536071300506592,814.50625,1.419809266157978,813.0864407338421,99.82568466894418
case_0418_CCCTCCCTTCCT,CCCTCCCTTCCT,0.728438,180.5,-4.5429368019104,814.50625,0.5159568696537974,813.9902931303462,99.93665403185625
case_0419_CCCTCCCTCTTC,CCCTCCCTCTTC,0.728438,180.5,-3.253553628921509,814.50625,0.264640280406708,814.2416097195933,99.96750911605568
case_0420_CCCTCCCTCTCT,CCCTCCCTCTCT,0.728438,180.5,-4.906119346618652,814.50625,0.6017501760816458,813.9044998239184,99.92612086450146
case_0421_CCCTCCCTCCTT,CCCTCCCTCCTT,0.728438,180.5,-3.2883427143096924,814.50625,0.2703299451688409,814.2359200548311,99.96681057448376
case_0422_CCCTCCCCTTTC,CCCTCCCCTTTC,0.728438,180.5,-15.237360000610352,814.50625,5.804428494705007,808.701821505295,99.28736845239617
case_0423_CCCTCCCCTTCT,CCCTCCCCTTCT,0.728438,180.5,44.18864822387695,814.50625,48.8159157963386,765.6903342036615,94.00668616154405
case_0424_CCCTCCCCTCTT,CCCTCCCCTCTT,0.728438,180.5,-6.966125011444092,814.50625,1.2131724418766738,813.2930775581234,99.85105425012065
case_0425_CCCTCCCCCTTT,CCCTCCCCCTTT,0.728438,180.5,-12.90207290649414,814.50625,4.161587132112254,810.3446628678878,99.48906627394052
case_0426_CCCCTTTTCCCC,CCCCTTTTCCCC,0.728438,180.5,49.47158432006836,814.50625,61.185941378440845,753.3203086215592,92.4879715314105
case_0427_CCCCTTTCTCCC,CCCCTTTCTCCC,0.728438,180.5,12.154889106750488,814.50625,3.693533229935042,810.812716770065,99.54653101434948
case_0428_CCCCTTTCCTCC,CCCCTTTCCTCC,0.728438,180.5,29.825340270996094,814.50625,22.238773057017536,792.2674769429825,97.26966207355468
case_0429_CCCCTTTCCCTC,CCCCTTTCCCTC,0.728438,180.5,55.52744674682617,814.50625,77.08243355554042,737.4238164444596,90.53629931562337
case_0430_CCCCTTTCCCCT,CCCCTTTCCCCT,0.728438,180.5,24.245098114013672,814.50625,14.695619563953734,799.8106304360463,98.1957634377939
case_0431_CCCCTTCTTCCC,CCCCTTCTTCCC,0.728438,180.5,-5.865364074707031,814.50625,0.8600623932215967,813.6461876067784,99.89440690071788
case_0432_CCCCTTCTCTCC,CCCCTTCTCTCC,0.728438,180.5,3.734499454498291,814.50625,0.34866215439120085,814.1575878456089,99.95719343413373
case_0433_CCCCTTCTCCTC,CCCCTTCTCCTC,0.728438,180.5,2.8837459087371826,814.50625,0.20789976165396098,814.2983502383461,99.97447536324565
case_0434_CCCCTTCTCCCT,CCCCTTCTCCCT,0.728438,180.5,33.74406814575195,814.50625,28.46655337562879,786.0396966243712,96.50505402805334
case_0435_CCCCTTCCTTCC,CCCCTTCCTTCC,0.728438,180.5,-3.754312515258789,814.50625,0.3523715615557194,814.1538784384443,99.95673801624534
case_0436_CCCCTTCCTCTC,CCCCTTCCTCTC,0.728438,180.5,6.343212604522705,814.50625,1.005908653654393,813.5003413463456,99.87650080602151
case_0437_CCCCTTCCTCCT,CCCCTTCCTCCT,0.728438,180.5,8.619514465332031,814.50625,1.8574007404517034,812.6488492595483,99.77195991553758
case_0438_CCCCTTCCCTTC,CCCCTTCCCTTC,0.728438,180.5,-0.4147193431854248,814.50625,0.004299803340303754,814.5019501966597,99.99947209694949
case_0439_CCCCTTCCCTCT,CCCCTTCCCTCT,0.728438,180.5,7.199339866638184,814.50625,1.2957623628841475,813.2104876371159,99.84091437445886
case_0440_CCCCTTCCCCTT,CCCCTTCCCCTT,0.728438,180.5,1.2134522199630735,814.50625,0.03681165725333279,814.4694383427467,99.9954804941947
case_0441_CCCCTCTTTCCC,CCCCTCTTTCCC,0.728438,180.5,16.63901710510254,814.50625,6.921422255597372,807.5848277444027,99.15023092142052
case_0442_CCCCTCTTCTCC,CCCCTCTTCTCC,0.728438,180.5,-8.625428199768066,814.50625,1.8599502907338548,812.6462997092661,99.77164689764703
case_0443_CCCCTCTTCCTC,CCCCTCTTCCTC,0.728438,180.5,-6.269785404205322,814.50625,0.9827552253696524,813.5234947746304,99.87934343961516
case_0444_CCCCTCTTCCCT,CCCCTCTTCCCT,0.728438,180.5,-5.327185153961182,814.50625,0.7094725416146105,813.7967774583855,99.91289538396856
case_0445_CCCCTCTCTTCC,CCCCTCTCTTCC,0.728438,180.5,-8.857647895812988,814.50625,1.9614481561550066,812.544801843845,99.75918562243629
case_0446_CCCCTCTCTCTC,CCCCTCTCTCTC,0.728438,180.5,-9.041833877563477,814.50625,2.0438689967363644,812.4623810032637,99.74906650541523
case_0447_CCCCTCTCTCCT,CCCCTCTCTCCT,0.728438,180.5,1.0471171140670776,814.50625,0.027411356264304132,814.4788386437357,99.99663460455162
case_0448_CCCCTCTCCTTC,CCCCTCTCCTTC,0.728438,180.5,-2.512395143508911,814.50625,0.15780323392817908,814.3484467660718,99.98062590263388
case_0449_CCCCTCTCCTCT,CCCCTCTCCTCT,0.728438,180.5,-8.542539596557617,814.50625,1.8243745689688695,812.6818754310311,99.7760146629975
case_0450_CCCCTCTCCCTT,CCCCTCTCCCTT,0.728438,180.5,-7.332028865814209,814.50625,1.34396618222832,813.1622838177717,99.83499621000719
case_0451_CCCCTCCTTTCC,CCCCTCCTTTCC,0.728438,180.5,-11.477474212646484,814.50625,3.2933103575491263,811.2129396424509,99.59566788375791
case_0452_CCCCTCCTTCTC,CCCCTCCTTCTC,0.728438,180.5,-0.3383075296878814,814.50625,0.0028612996160879193,814.5033887003839,99.99964870746958
case_0453_CCCCTCCTTCCT,CCCCTCCTTCCT,0.728438,180.5,-8.702880859375,814.50625,1.8935033813118936,812.6127466186881,99.76752745834524
case_0454_CCCCTCCTCTTC,CCCCTCCTCTTC,0.728438,180.5,-13.20067310333252,814.50625,4.356444259526166,810.1498057404739,99.46514293051452
case_0455_CCCCTCCTCTCT,CCCCTCCTCTCT,0.728438,180.5,-9.014134407043455,814.50625,2.031365477706117,812.4748845222939,99.75060160953876
case_0456_CCCCTCCTCCTT,CCCCTCCTCCTT,0.728438,180.5,-10.84788417816162,814.50625,2.9419147785702298,811.5643352214298,99.63881004245576
case_0457_CCCCTCCCTTTC,CCCCTCCCTTTC,0.728438,180.5,22.85885429382324,814.50625,13.06318049065603,801.443069509344,98.39618413110323
case_0458_CCCCTCCCTTCT,CCCCTCCCTTCT,0.728438,180.5,-6.602409839630127,814.50625,1.089795392261118,813.416454607739,99.86620171517885
case_0459_CCCCTCCCTCTT,CCCCTCCCTCTT,0.728438,180.5,-8.408687591552734,814.50625,1.7676506753083232,812.7385993246917,99.78297886906229
case_0460_CCCCTCCCCTTT,CCCCTCCCCTTT,0.728438,180.5,-11.821928977966309,814.50625,3.4939501190019886,811.0122998809981,99.5710345845717
case_0461_CCCCCTTTTCCC,CCCCCTTTTCCC,0.728438,180.5,47.6732292175293,814.50625,56.81841960067723,757.6878303993228,93.02418862953142
case_0462_CCCCCTTTCTCC,CCCCCTTTCTCC,0.728438,180.5,53.25522994995117,814.50625,70.90298792555441,743.6032620744456,91.29497312935851
case_0463_CCCCCTTTCCTC,CCCCCTTTCCTC,0.728438,180.5,25.686132431030277,814.50625,16.494434981610635,798.0118150183894,97.97491609406181
case_0464_CCCCCTTTCCCT,CCCCCTTTCCCT,0.728438,180.5,30.336320877075195,814.50625,23.00730910892171,791.4989408910783,97.17530600791318
case_0465_CCCCCTTCTTCC,CCCCCTTCTTCC,0.728438,180.5,0.5371753573417664,814.50625,0.00721393411338136,814.4990360658867,99.99911431813895
case_0466_CCCCCTTCTCTC,CCCCCTTCTCTC,0.728438,180.5,4.331153392791748,814.50625,0.4689722427972868,814.0372777572028,99.94242251145437
case_0467_CCCCCTTCTCCT,CCCCCTTCTCCT,0.728438,180.5,6.515053749084473,814.50625,1.0611481338364912,813.4451018661636,99.86971884699025
case_0468_CCCCCTTCCTTC,CCCCCTTCCTTC,0.728438,180.5,-3.753355026245117,814.50625,0.35219184882598714,814.154058151174,99.95676008025401
case_0469_CCCCCTTCCTCT,CCCCCTTCCTCT,0.728438,180.5,3.355550527572632,814.50625,0.2814929835773242,814.2247570164227,99.96544004621482
case_0470_CCCCCTTCCCTT,CCCCCTTCCCTT,0.728438,180.5,-2.5948500633239746,814.50625,0.16833117127831088,814.3379188287217,99.97933334811387
case_0471_CCCCCTCTTTCC,CCCCCTCTTTCC,0.728438,180.5,9.582013130187988,814.50625,2.295374390677375,812.2108756093227,99.71818824095243
case_0472_CCCCCTCTTCTC,CCCCCTCTTCTC,0.728438,180.5,47.24535751342773,814.50625,55.803095164290056,758.7031548357099,93.14884383461882
case_0473_CCCCCTCTTCCT,CCCCCTCTTCCT,0.728438,180.5,-14.250707626342772,814.50625,5.077066696287601,809.4291833037124,99.37666939986187
case_0474_CCCCCTCTCTTC,CCCCCTCTCTTC,0.728438,180.5,-15.825419425964355,814.50625,6.26109750019225,808.2451524998078,99.23130147863294
case_0475_CCCCCTCTCTCT,CCCCCTCTCTCT,0.728438,180.5,-11.643553733825684,814.50625,3.389308588812151,811.1169414111879,99.58388181934612
case_0476_CCCCCTCTCCTT,CCCCCTCTCCTT,0.728438,180.5,-12.199288368225098,814.50625,3.7205659172778045,810.7856840827222,99.54321210951079
case_0477_CCCCCTCCTTTC,CCCCCTCCTTTC,0.728438,180.5,-6.473384380340576,814.50625,1.0476176333909337,813.4586323666091,99.87138003749008
case_0478_CCCCCTCCTTCT,CCCCCTCCTTCT,0.728438,180.5,41.71727752685547,814.50625,43.508281106317014,770.997968893683,94.65832446266471
case_0479_CCCCCTCCTCTT,CCCCCTCCTCTT,0.728438,180.5,-1.156874656677246,814.50625,0.0334589742815524,814.4727910257185,99.9958921157104
case_0480_CCCCCTCCCTTT,CCCCCTCCCTTT,0.728438,180.5,-11.559101104736328,814.50625,3.3403204587379154,811.1659295412621,99.58989627658009
case_0481_CCCCCCTTTTCC,CCCCCCTTTTCC,0.728438,180.5,-18.218839645385746,814.50625,8.298152950606985,806.208097049393,98.98120450879205
case_0482_CCCCCCTTTCTC,CCCCCCTTTCTC,0.728438,180.5,-17.625991821289062,814.50625,7.766889692103724,806.7393603078963,99.04642969994353
case_0483_CCCCCCTTTCCT,CCCCCCTTTCCT,0.728438,180.5,-10.752375602722168,814.50625,2.8903395275503727,811.6159104724496,99.64514213027212
case_0484_CCCCCCTTCTTC,CCCCCCTTCTTC,0.728438,180.5,-12.673967361450195,814.50625,4.015736216977621,810.4905137830224,99.50697294011218
case_0485_CCCCCCTTCTCT,CCCCCCTTCTCT,0.728438,180.5,-15.418643951416016,814.50625,5.943364532513442,808.5628854674866,99.27031075175746
case_0486_CCCCCCTTCCTT,CCCCCCTTCCTT,0.728438,180.5,-0.7231730818748474,814.50625,0.01307448265870912,814.4931755173413,99.99839479652137
case_0487_CCCCCCTCTTTC,CCCCCCTCTTTC,0.728438,180.5,-12.962410926818848,814.50625,4.200602425892817,810.3056475741072,99.48427621937918
case_0488_CCCCCCTCTTCT,CCCCCCTCTTCT,0.728438,180.5,-1.9031177759170528,814.50625,0.09054643172528674,814.4157035682747,99.98888327355066
case_0489_CCCCCCTCTCTT,CCCCCCTCTCTT,0.728438,180.5,-18.05229759216309,814.50625,8.147136208900433,806.3591137910996,98.99974540294807
case_0490_CCCCCCTCCTTT,CCCCCCTCCTTT,0.728438,180.5,14.362431526184082,814.50625,5.156985983608161,809.3492640163919,99.36685740795627
case_0491_CCCCCCCTTTTC,CCCCCCCTTTTC,0.728438,180.5,-7.435757637023926,814.50625,1.382262290913991,813.123987709086,99.83029445250861
case_0492_CCCCCCCTTTCT,CCCCCCCTTTCT,0.728438,180.5,-19.02752685546875,814.50625,9.051169455889612,805.4550805441104,98.88875383634077
case_0493_CCCCCCCTTCTT,CCCCCCCTTCTT,0.728438,180.5,-20.432491302490234,814.50625,10.437167520658477,804.0690824793415,98.71858963382313
case_0494_CCCCCCCTCTTT,CCCCCCCTCTTT,0.728438,180.5,-20.763336181640625,814.50625,10.777903234795668,803.7283467652044,98.67675622688031
case_0495_CCCCCCCCTTTT,CCCCCCCCTTTT,0.728438,180.5,-22.607784271240234,814.50625,12.777797741373433,801.7284522586266,98.43122164607412
